,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Question,Equation
741,741,741,741,741,741,741,741,741,741,Every day Ryan spends p hours on learning english and q hours on learning chinese. If he learns for r days How many hours does he spend on learning english and chinese in all?,( ( p + q ) * r )
742,742,742,742,742,742,742,742,742,742,Rachel picked p apples from her tree. Thereafter q new apples grew on the tree. Now the tree has r apples still on it. How many apples did the tree have to begin with?,( ( r - q ) + p )
743,743,743,743,743,743,743,743,743,743,There were p people on the bus. At the next stop q more people got on the bus and r people got off. How many people are there on the bus now?,( ( p + q ) - r )
744,744,744,744,744,744,744,744,744,744,Dave had p apps and q files on his phone. After deleting some apps and files he had r apps and s files left. How many more apps than files does he have left on the phone?,( r - s )
745,745,745,745,745,745,745,745,745,745,Baker made p cakes. He bought q new cakes and sold r cakes. How many cakes does baker still have?,( ( p - r ) + q )
746,746,746,746,746,746,746,746,746,746,Mary is baking a cake. The recipe calls for p cups of sugar q cups of flour and r cups of salt. She already put in s cups of flour. How many more cups of sugar than cups of salt does she need to add now?,( p - r )
747,747,747,747,747,747,747,747,747,747,Ryan learns english and chinese for p days. Every day he spends q hours on learning english and r hours on learning chinese. How many hours does he spend on learning english and chinese in all?,( ( q + r ) * p )
748,748,748,748,748,748,748,748,748,748,Dan has $ p. He bought a candy bar for $ q and a chocolate for $ r. How much money is left?,( p - ( q + r ) )
749,749,749,749,749,749,749,749,749,749,During summer break p kids from Lawrence county stayed home and the rest went to camp. The total number of kids in Lawrence county is q. About how many kids in Lawrence county went to camp?,( q - p )
750,750,750,750,750,750,750,750,750,750,After Jessie started to go jogging everyday she lost p kilograms. She currently weighs q kilograms. How much did she weigh before starting to jog?,( q + p )
751,751,751,751,751,751,751,751,751,751,Josh had p marbles in his collection. He lost q marbles and found r new ones. How many more marbles did he find than those he lost?,( r - q )
752,752,752,752,752,752,752,752,752,752,Nell collects cards. She had p baseball cards and q Ace cards. She gave some of her cards to Jeff and now has r Ace cards and s baseball cards left. How many more Ace cards than baseball cards does Nell have?,( r - s )
753,753,753,753,753,753,753,753,753,753,In a school there are p boys and q girls. r more girls joined the school. How many more girls than boys does the school have?,( ( q + r ) - p )
754,754,754,754,754,754,754,754,754,754,Paul got a box of some crayons for his birthday. By the end of the school year he had either lost or given away p of them and only had q left. How many crayons did he get for his birthday?,( p + q )
755,755,755,755,755,755,755,755,755,755,Bryan took a look at his books as well. If he has a total of p books and each bookshelf contains q books How many bookshelves does he have?,( p / q )
756,756,756,756,756,756,756,756,756,756,Julia played tag with p kids on monday. If she played tag with q more kids on monday than on tuesday How many kids did she play with on tuesday?,( p - q )
757,757,757,757,757,757,757,757,757,757,He then went to see the oranges being harvested. He found out that they harvest p sacks of unripe oranges and q sacks of ripe oranges per day. How many more sacks of ripe oranges than unripe oranges are harvested per day?,( q - p )
758,758,758,758,758,758,758,758,758,758,Allan brought p balloons. If Allan and Jake brought total of q balloons to the park How many balloons did Jake bring to the park?,( q - p )
759,759,759,759,759,759,759,759,759,759,The ring toss game at the carnival made p dollars per day. They were at the carnival for q days. How much money did they make?,( p * q )
760,760,760,760,760,760,760,760,760,760,Each basket of peaches has p red peaches and q green peaches. If there are r such baskets How many peaches are in the baskets altogether?,( ( p + q ) * r )
761,761,761,761,761,761,761,761,761,761,Paco had p sweet cookies and q salty cookies. He ate r sweet cookies and 2 salty cookies. How many more sweet cookies than salty cookies did he eat?,( r - s )
762,762,762,762,762,762,762,762,762,762,Jake has p fewer peaches than Steven. If Jake has q peaches. How many peaches does Steven have?,( p + q )
763,763,763,763,763,763,763,763,763,763,Paul got a box of p crayons for his birthday. During the school year he lost q crayons while he gave away r crayons to his friends. How many more crayons did he give to his friends than those he lost?,( r - q )
764,764,764,764,764,764,764,764,764,764,If the cave is p feet deep and they need to travel q feet How far is the end of the cave?,( p + q )
765,765,765,765,765,765,765,765,765,765,There are p bananas and q oranges in Philip's collection. If the bananas are organized into r groups and oranges are organized into s groups How big is each group of bananas?,( p / r )
766,766,766,766,766,766,766,766,766,766,Rebecca wants to split a collection of eggs into groups of p. Rebecca has q eggs and r marbles. How many more eggs does Rebecca have than marbles?,( q - r )
767,767,767,767,767,767,767,767,767,767,Paige raised p goldfish in the pond but stray cats loved eating them. q were eaten. How many goldfish remained?,( p - q )
768,768,768,768,768,768,768,768,768,768,Zachary did p push-ups and q crunches in gym class today. David did r more push-ups but s less crunches than zachary. How many push-ups did David do?,( p + r )
769,769,769,769,769,769,769,769,769,769,Dave had p apps on his phone. He deleted q apps. How many apps are left on his phone?,( p - q )
770,770,770,770,770,770,770,770,770,770,Mary is baking a cake. The recipe calls for p cups of sugar q cups of flour and r cups of salt. She already put in s cups of flour. How many more cups of flour than cups of sugar does she need to add now?,( ( q - s ) - p )
771,771,771,771,771,771,771,771,771,771,He then went to see the oranges being harvested. He found out that they harvest p sacks of ripe oranges and q sacks of unripe oranges per day. How many sacks of ripe oranges will they have after r days of harvest?,( p * r )
772,772,772,772,772,772,772,772,772,772,Jack received p emails and q letters in the morning. He then received r emails and s letters in the afternoon. How many more emails did Jack receive in the morning than in the afternoon?,( p - r )
773,773,773,773,773,773,773,773,773,773,Katie had p new games and q old games. Her friends had r new games and s old games. How many old games do they have 3,( q + s )
774,774,774,774,774,774,774,774,774,774,Together Adam and Jackie have p apples. He has q apples more than Adam and Jackie together do. Adam has r more apples than Jackie. How many apples does He have?,( p + q )
775,775,775,775,775,775,775,775,775,775,He then went to see the oranges being harvested. He found out that they harvest p sacks per day and that each sack containes q oranges. How many oranges are harvested if they harvest a total of r sacks of oranges?,( q * r )
776,776,776,776,776,776,776,776,776,776,There are p oranges and q bananas in Philip's collection. If the bananas are organized into 2 groups and oranges are organized into s groups How big is each group of bananas?,( q / r )
777,777,777,777,777,777,777,777,777,777,There are p oranges and q bananas in Philip's collection. If the bananas are organized into r groups and oranges are organized into s groups How big is each group of oranges?,( p / s )
778,778,778,778,778,778,778,778,778,778,David did p more push-ups but q less crunches than Zachary in gym class today. If Zachary did r push-ups and s crunches How many more crunches than push-ups did Zachary do?,( s - r )
779,779,779,779,779,779,779,779,779,779,He also had p aquariums for freshwater animals and q aquariums for saltwater animals. Each aquarium has r animals in it. How many saltwater animals does Tyler have?,( q * r )
780,780,780,780,780,780,780,780,780,780,There were p dollars in Olivia's wallet. After she visited a supermarket and a showroom there were q dollars left. If she spent r dollars at the showroom How much did she spend at the supermarket?,( ( p - q ) - r )
781,781,781,781,781,781,781,781,781,781,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped p inches. The frog jumped q inches farther than the grasshopper and the mouse jumped r inches lesser than the frog. How much farther did the mouse jump than the grasshopper?",( q - r )
782,782,782,782,782,782,782,782,782,782,Rachel picked p ripe apples from her tree. Now the tree has q ripe apples and r unripe apples. How many apples did the tree have to begin with?,( ( p + q ) + r )
783,783,783,783,783,783,783,783,783,783,Frank was reading through his favorite book. The book had p pages and he read q pages per day. How many days did he take to finish the book?,( p / q )
784,784,784,784,784,784,784,784,784,784,Ed had p more marbles than Doug. Doug lost q of his marbles at the playground while Ed found r more marbles. How many more marbles did Ed have than Doug then?,( ( p + q ) + r )
785,785,785,785,785,785,785,785,785,785,Faye was placing her pencils into rows with p pencils in each row. If she had q pencils and r crayons How many rows could she make?,( q / p )
786,786,786,786,786,786,786,786,786,786,Some children were riding on the bus. At the bus stop p more children got on the bus. Then there were q children altogether on the bus. How many children were riding on the bus before the bus stop?,( q - p )
787,787,787,787,787,787,787,787,787,787,Danny has p bottle caps in his collection. He found q bottle caps at the park. How many bottle caps does he have now?,( p + q )
788,788,788,788,788,788,788,788,788,788,Allan brought p balloons and Jake brought q balloons to the park. How many more balloons did Allan have than Jake in the park?,( p - q )
789,789,789,789,789,789,789,789,789,789,Winter is almost here and most animals are migrating to warmer countries. There are p bird families living near the mountain. If q bird families flew away to africa and r bird families flew away to asia How many more bird families flew away to africa than those that flew away to asia?,( q - r )
790,790,790,790,790,790,790,790,790,790,Zachary did p push-ups and q crunches in gym class today. David did r more push-ups but s less crunches than zachary. How many more crunches than push-ups did Zachary do?,( q - p )
791,791,791,791,791,791,791,791,791,791,The Ferris wheel in paradise park has p seats. If q people can ride the wheel at the same time How many people can each seat hold?,( q / p )
792,792,792,792,792,792,792,792,792,792,"Rachel had to complete p pages of math homework, q pages of reading homework and r more pages of biology homework. How many pages did she have to complete in all?",( ( p + q ) + r )
793,793,793,793,793,793,793,793,793,793,For Gwen's birthday she received p dollars from her mom. Her dad gave her q more dollars. If she spent r dollars. How much more money did she receive from her dad than she did from her mom?,( q - p )
794,794,794,794,794,794,794,794,794,794,Baker made p cakes. He sold q of them. Then he made r more cakes. How many cakes would baker still have?,( ( p - q ) + r )
795,795,795,795,795,795,795,795,795,795,Baker made p pastries and q cakes. If he sold r cakes and s pastries How many cakes would baker still have?,( q - r )
796,796,796,796,796,796,796,796,796,796,There are p different books and q different movies in the ' crazy silly school ' series. If you read r of the books and watched s of the movies How many more movies than books have you read?,( s - r )
797,797,797,797,797,797,797,797,797,797,A mailman gives p junk mails to each house in a block. If the mailman has to give q pieces of junk mail to each block. How many houses are there in a block?,( q / p )
798,798,798,798,798,798,798,798,798,798,Ed had p more marbles than Doug. Doug lost q of his marbles at the playground. If Ed had r marbles How many marbles does Doug have now?,( ( r - p ) - q )
799,799,799,799,799,799,799,799,799,799,Dan has $ p. He bought a candy bar for $ q and a chocolate for $ r. How much money did he spend to buy candy bar than he did to buy chocolate?,( q - r )
800,800,800,800,800,800,800,800,800,800,A waiter had p customers. After some left he still had q customers. How many more customers stayed behind than those that left?,( q - ( p - q ) )
801,801,801,801,801,801,801,801,801,801,Julia played tag with p kids on tuesday. If she played tag with q more kids on monday than on tuesday How many kids did she play with on monday?,( p + q )
802,802,802,802,802,802,802,802,802,802,Allan brought p balloons to the park. If Jake brought q more balloons than the number of balloons that Allan brought How many balloons did Jake bring to the park?,( p + q )
803,803,803,803,803,803,803,803,803,803,Jackie has p apples. Adam has q apples. How many more apples does Jackie have than Adam?,( p - q )
804,804,804,804,804,804,804,804,804,804,Baker made p cakes and q pastries. If he sold r cakes and s pastries How many more pastries than cakes did baker make?,( q - p )
805,805,805,805,805,805,805,805,805,805,For Gwen's birthday she received p dollars. She spent some money and has q dollars left with her. How much money did she spend?,( p - q )
806,806,806,806,806,806,806,806,806,806,"p red peaches, q yellow peaches and r green peaches are in the basket. How many red and yellow peaches are in the basket?",( p + q )
807,807,807,807,807,807,807,807,807,807,Matthew gave equal numbers of crackers and cakes to his p friends. If he had q crackers and r cakes initially How many crackers did each person eat?,( q / p )
808,808,808,808,808,808,808,808,808,808,He then went to see the oranges being harvested. He found out that they harvested p sacks of oranges. How many sacks did they harvest per day if they harvested for a total of q days?,( p / q )
809,809,809,809,809,809,809,809,809,809,Adam has p more apples than Jackie. Together Adam and Jackie have q apples. Bob has r apples more than Adam and Jackie together do. How many apples does Bob have?,( q + r )
810,810,810,810,810,810,810,810,810,810,Mary is baking a cake. The recipe calls for p cups of flour and q cups of sugar. She already put in some cups of flour. If she still needs r more cups of flour than sugar How many more cups of flour does she need to add?,( q + r )
811,811,811,811,811,811,811,811,811,811,Winter is almost here and most animals are migrating to warmer countries. p bird families flew away for the winter from near a mountain. If there were q bird families living near the mountain initially How many bird families were left near the mountain?,( q - p )
812,812,812,812,812,812,812,812,812,812,Jake has p fewer peaches than Steven. Steven has q more peaches than Jill. If Jill has r peaches How many more peaches does Jill have than Jake?,( p - q )
813,813,813,813,813,813,813,813,813,813,A book has p chapters. The first chapter is q pages long. If there are a total of r pages in the book How many pages are in the second chapter?,( r - q )
814,814,814,814,814,814,814,814,814,814,Paul got a box of some crayons for his birthday. During the school year he gave p crayons to his friends while he lost q crayons. If he only had r crayons left How many crayons did he get for his birthday?,( ( p + q ) + r )
815,815,815,815,815,815,815,815,815,815,At the stop p more people got on the bus. Initially there were q people on the bus. How many people are there on the bus now?,( q + p )
816,816,816,816,816,816,816,816,816,816,Julia played tag with some kids on monday. She played tag with p kids on tuesday. If she played with a total of q kids How many kids did she play with on monday?,( q - p )
817,817,817,817,817,817,817,817,817,817,Baker's friend bought p cakes from him. If he had made q cakes initially How many cakes would baker still have?,( q - p )
818,818,818,818,818,818,818,818,818,818,Jerry had p action figures and q books on a shelf in his room. Later he added r more action figures to the shelf. How many more action figures than books were on his shelf?,( ( p + r ) - q )
819,819,819,819,819,819,819,819,819,819,For p weeks of harvest Lewis earns a total of $ q. How much money does he earn each week?,( q / p )
820,820,820,820,820,820,820,820,820,820,Paul had some books. After selling p in a garage sale he had q left. How many books did he have at the start?,( p + q )
821,821,821,821,821,821,821,821,821,821,Last week Fred had p dollars and Jason had q dollars. Over the weekend Fred delivered newspapers earning r dollars and washed cars earning s dollars. How much money did Fred earn over the weekend?,( r + s )
822,822,822,822,822,822,822,822,822,822,If you have p cookies in total and q bags having equal number of cookies How many cookies does each bag have?,( p / q )
823,823,823,823,823,823,823,823,823,823,Matthew gave equal numbers of crackers to his p friends. If he had q crackers How many crackers did each person eat?,( q / p )
824,824,824,824,824,824,824,824,824,824,Kelly has p nintendo games. She found q more nintendo games. How many does she need to give away so that she will have r games left?,( ( p + q ) - r )
825,825,825,825,825,825,825,825,825,825,There are p different books and q different movies in the ' crazy silly school ' series. If you read r of the books and watched s of the movies How many more movies do you still have to watch?,( q - s )
826,826,826,826,826,826,826,826,826,826,He then went to see the oranges being harvested. He found out that they harvest p sacks of ripe oranges and q sacks of unripe oranges per day. How many more sacks of unripe oranges than ripe oranges are harvested per day?,( q - p )
827,827,827,827,827,827,827,827,827,827,Lewis earns $ p every week during the q weeks of harvest. If he has to pay $ r rent every week How much money does he pay as rent during the harvest season?,( r * q )
828,828,828,828,828,828,828,828,828,828,For the walls of the house he would use p nails in all to secure large planks of wood. If each plank needs q pieces of nails to be secured and an additional r nails were used. How many planks does John need for the house wall?,( ( p - r ) / q )
829,829,829,829,829,829,829,829,829,829,p red peaches and q green peaches are in the basket. How many more red peaches than green peaches are in the basket?,( p - q )
830,830,830,830,830,830,830,830,830,830,Because of the decision Sofia asked the students to suggest specific types of food. If p students suggested adding mashed potatoes q suggested adding bacon to the menu and r suggested adding tomatoes How many students participated in the suggestion of new food items?,( ( p + q ) + r )
831,831,831,831,831,831,831,831,831,831,During summer break p kids from Lawrence county go to camp and the other q kids stay home. How many more kids stayed home compared to those who went to the camp?,( q - p )
832,832,832,832,832,832,832,832,832,832,p birds and q storks were sitting on the fence. 2 more storks came to join them. How many more birds than storks are sitting on the fence?,( p - ( q + r ) )
833,833,833,833,833,833,833,833,833,833,There are p different books and q different movies in the ' crazy silly school ' series. If you read r of the books and watched s of the movies How many more books do you still have to read?,( p - r )
834,834,834,834,834,834,834,834,834,834,There were p people on the bus. At the next stop q more people got on the bus. Each bus can not have more than r people. How many people are there on the bus now?,( p + q )
835,835,835,835,835,835,835,835,835,835,"A grocery store had p bottles of regular soda, q bottles of diet soda and r bottles of lite soda. How many bottles did they have total?",( ( p + q ) + r )
836,836,836,836,836,836,836,836,836,836,Because of the decision Sofia asked p students to suggest specific types of food. q students suggested adding bacon while others suggested adding mashed potatoes to the menu. How many students suggested mashed potatoes?,( p - q )
837,837,837,837,837,837,837,837,837,837,Edward spent $ p. Then he spent $ q more. Now he has $ r. How much did Edward have before he spent his money?,( ( p + q ) + r )
838,838,838,838,838,838,838,838,838,838,Winter is almost here and most animals are migrating to warmer countries. There are p bird families living near the mountain. If q bird families flew away to africa and r bird families flew away to asia How many bird families were left near the mountain?,( p - ( q + r ) )
839,839,839,839,839,839,839,839,839,839,In a school there are p girls and q boys. r more girls joined the school. How many girls are there in the school now?,( p + r )
840,840,840,840,840,840,840,840,840,840,Dan has $ p. He bought a chocolate for $ q and a candy bar for $ r. How much money did he spend to buy chocolate than he did to buy candy bar?,( q - r )
841,841,841,841,841,841,841,841,841,841,At the arcade Dave had won p tickets. If he used q to buy some toys and r more to buy some clothes How many tickets did Dave have left?,( p - ( q + r ) )
842,842,842,842,842,842,842,842,842,842,The school is planning a field trip. The school has p classrooms. There are q students in the school with each classroom having the same number of students. There are r seats on each school bus. How many students are in each class?,( q / p )
843,843,843,843,843,843,843,843,843,843,He then went to see the oranges being harvested. He found out that the harvest will go on for p days. How many sacks do they harvest per day if they harvested a total of q sacks of oranges?,( q / p )
844,844,844,844,844,844,844,844,844,844,There were p roses in the vase. Jessica threw away q roses from the vase and cut some more new roses from her flower garden to put in the vase. There are now r roses in the vase. How many more roses did she throw away than those she cut from her garden?,( p - r )
845,845,845,845,845,845,845,845,845,845,Allan brought p balloons and Jake brought q balloons to the park. Allan then bought r more balloons at the park. How many more balloons did Jake have than Allan in the park?,( q - ( p + r ) )
846,846,846,846,846,846,846,846,846,846,He then went to see the oranges being harvested. He found out that they harvest p sacks of ripe oranges and q sacks of unripe oranges per day. How many sacks of oranges will they have after r days of harvest?,( ( p + q ) * r )
847,847,847,847,847,847,847,847,847,847,Together Adam and Jackie have p apples. He has q apples more than adam and jackie together do. How many apples does he have?,( p + q )
848,848,848,848,848,848,848,848,848,848,"After a typhoon, p trees in Haley's backyard died. If she had grown q trees initially How many more trees survived the typhoon than those that died?",( ( q - p ) - p )
849,849,849,849,849,849,849,849,849,849,Allan brought p balloons and Jake brought q balloons to the park. Jake then bought r more balloons at the park. How many balloons did Jake bring to the park?,( q + r )
850,850,850,850,850,850,850,850,850,850,The Razorback shop makes $ p dollars off each t-shirt and $ q off each jersey. During the Arkansas and Texas tech game they sold r t-shirts and s jerseys. How much money did they make from selling the t-shirts?,( p * r )
851,851,851,851,851,851,851,851,851,851,David did p more push-ups than Zachary in gym class today. If David did q push-ups How many push-ups did Zachary do?,( q - p )
852,852,852,852,852,852,852,852,852,852,Marco and his dad went strawberry picking. Marco's strawberries weighed p pounds. If together their strawberries weighed q pounds. How much more did his strawberries weigh than his dad's?,( p - ( q - p ) )
853,853,853,853,853,853,853,853,853,853,Faye was placing her pencils and crayons into p rows with q crayons and r pencils in each row. How many crayons does she have?,( p * q )
854,854,854,854,854,854,854,854,854,854,"Jack received p emails in the morning, q emails in the afternoon and r emails in the evening. How many emails did Jack receive in the morning and evening?",( p + r )
855,855,855,855,855,855,855,855,855,855,Jesse's room is p feet long. If she needs a carpet of size q square feet What is the width of her room?,( q / p )
856,856,856,856,856,856,856,856,856,856,Debby bought p water bottles when they were on sale. If she drank q bottles a day for r days. How many bottles does she have left?,( p - ( q * r ) )
857,857,857,857,857,857,857,857,857,857,p campers went rowing in the morning q campers went rowing in the afternoon and r campers went rowing in the evening. How many more campers went rowing in the afternoon than in the evening?,( q - r )
858,858,858,858,858,858,858,858,858,858,Bryan took a look at his books and magazines. If he has p books and q magazines in each of his r bookshelves How many books and magazines does he have in total?,( ( p + q ) * r )
859,859,859,859,859,859,859,859,859,859,Faye was placing her pencils and crayons into p rows with q pencils and r crayons in each row. How many crayons does she have?,( p * r )
860,860,860,860,860,860,860,860,860,860,Baker made p cakes and q pastries. If he sold r cakes and s pastries How many pastries would baker still have?,( q - s )
861,861,861,861,861,861,861,861,861,861,Robin cut off p inches of his hair. If his hair was q inches long initially How long is his hair now?,( q - p )
862,862,862,862,862,862,862,862,862,862,"They decided to hold the party in their backyard. They have p sets of tables, each having the same number of chairs. If there are a total of q chairs in the backyard How many chairs are there for each table?",( q / p )
863,863,863,863,863,863,863,863,863,863,Debby bought p water bottles and q soda bottles when they were on sale. If she drank r water bottles and s soda bottles a day How many days would the water bottles last?,( p / r )
864,864,864,864,864,864,864,864,864,864,Last week Fred had p dollars and Jason had q dollars. Jason washed cars over the weekend and now has r dollars. How much money did Jason make washing cars?,( r - q )
865,865,865,865,865,865,865,865,865,865,Paul sold some books in a garage sale leaving him with p books. If he had q books initially How many books did he sell?,( q - p )
866,866,866,866,866,866,866,866,866,866,Next on his checklist is wax to stick the feathers together. If the feathers require p g of wax and right now he has q g How many more grams of wax does he need?,( p - q )
867,867,867,867,867,867,867,867,867,867,The bananas in Philip's collection are organized into p groups. If there are a total of q bananas in Philip's banana collection How big is each group?,( q / p )
868,868,868,868,868,868,868,868,868,868,The grasshopper and the frog had a jumping contest. The grasshopper jumped p inches and the frog jumped q inches. How much farther did the frog jump than the grasshopper?,( q - p )
869,869,869,869,869,869,869,869,869,869,In Haley's class p boys love to play marbles and q boys love to play cards. If Haley has r marbles How many will each of the boys receive?,( r / p )
870,870,870,870,870,870,870,870,870,870,Steven has p peaches. Jake has q fewer peaches than Steven who has r more peaches than Jill. How many peaches does Jill have?,( p - r )
871,871,871,871,871,871,871,871,871,871,In Haley's class p are boys who love to play marbles. If Haley gives q marbles to each boy How many marbles did she have?,( p * q )
872,872,872,872,872,872,872,872,872,872,Ed had p more marbles than Doug. Ed lost q of his marbles at the playground. If Ed had r marbles How many more marbles did Ed have than Doug then?,( p - q )
873,873,873,873,873,873,873,873,873,873,A farmer had p green tomatoes and q red tomatoes in his garden. If he picked r tomatoes How many tomatoes are left?,( ( p + q ) - r )
874,874,874,874,874,874,874,874,874,874,Lewis earns $ p every week during the q weeks of harvest. If he has to pay $ r tax How much money will have at the end of the harvest season?,( ( p * q ) - r )
875,875,875,875,875,875,875,875,875,875,Nell collects baseball cards. She had p cards while Jeff had q cards. She gave some of her cards to Jeff and now has r cards left. How many cards does Jeff have now?,( ( q + p ) - r )
876,876,876,876,876,876,876,876,876,876,Rebecca wants to split a collection of marbles into groups of p. Rebecca has q eggs and r marbles. How many groups will be created?,( r / p )
877,877,877,877,877,877,877,877,877,877,Matthew had p crackers. He has q crackers left after he gave equal numbers of crackers to his r friends. How many crackers did Matthew give to his friends?,( p - q )
878,878,878,878,878,878,878,878,878,878,An industrial machine can make p shirts a minute. It worked for q minutes yesterday and for r minutes today. How many shirts did machine make today?,( p * r )
879,879,879,879,879,879,879,879,879,879,Marco and his dad went strawberry picking. Marco's strawberries weighed p pounds. If together their strawberries weighed q pounds. How much more did his dad's strawberries weigh than his?,( ( q - p ) - p )
880,880,880,880,880,880,880,880,880,880,Rachel picked p apples from her tree. If the tree had q apples initially. How many apples are still there on the tree?,( q - p )
881,881,881,881,881,881,881,881,881,881,"After making some pies, chef had p apples left. Initially he had q apples How many apples did he use?",( q - p )
882,882,882,882,882,882,882,882,882,882,Allan brought p balloons and q balls while Jake brought r balloons and s balls to the park. How many balloons did Allan and Jake have in the park?,( p + r )
883,883,883,883,883,883,883,883,883,883,There were p dollars in Olivia's wallet. She collected q more dollars from an atm. After she visited a supermarket there were r dollars left. How much more money did she spend at the supermarket than she collected at the atm?,( p - r )
884,884,884,884,884,884,884,884,884,884,Faye was placing some pencils equally into p rows. If she had q pencils How many pencils did she place in each row?,( q / p )
885,885,885,885,885,885,885,885,885,885,Julia played tag with p kids on monday. She played tag with some more kids on tuesday. If she played with a total of q kids How many kids did she play with on tuesday?,( q - p )
886,886,886,886,886,886,886,886,886,886,Danny collects bottle caps. He threw away p of the old ones at the park while he found q bottle caps new ones. Now he has s bottle caps in his collection. How many more bottle caps did danny find at the park than those he threw away?,( q - p )
887,887,887,887,887,887,887,887,887,887,Paco had p cookies. He gave q cookies to his friend and ate r cookies. How many cookies did Paco have left?,( ( p - r ) - q )
888,888,888,888,888,888,888,888,888,888,They decided to hold the party in their backyard. If they have p sets of tables and each set has q chairs How many more chairs than tables do they have?,( ( p * q ) - p )
889,889,889,889,889,889,889,889,889,889,After resting they decided to go for a swim. The depth of the water is p times Ron's height. Dean is q feet taller than Ron. If Ron stands at r feet How deep was the water?,( r * p )
890,890,890,890,890,890,890,890,890,890,A farmer had p tomatoes and q potatoes in his garden. If he picked r tomatoes How many tomatoes and potatoes does he have left?,( ( p + q ) - r )
891,891,891,891,891,891,891,891,891,891,"p red peaches, q yellow peaches and r green peaches are in the basket. How many more green peaches than red peaches are in the basket?",( r - p )
892,892,892,892,892,892,892,892,892,892,p campers went rowing in the morning. q campers went rowing in the afternoon. How many more campers went rowing in the afternoon than in the morning?,( q - p )
893,893,893,893,893,893,893,893,893,893,There were p roses and q orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now r orchids and s roses in the vase. How many roses did she cut?,( s - p )
894,894,894,894,894,894,894,894,894,894,Debby bought some water bottles when they were on sale. She drank p bottles a day. If the bottles lasted for q days How many bottles had she bought?,( p * q )
895,895,895,895,895,895,895,895,895,895,Edward spent $ p to buy q books each book costing him the same amount of money. Now he has $ r. How much did each book cost?,( p / q )
896,896,896,896,896,896,896,896,896,896,Robin has p packages of gum and q packages of candy. There are r pieces in each package. How many pieces does Robin have?,( ( p + q ) / r )
897,897,897,897,897,897,897,897,897,897,There are p different movies and q different books in the ' crazy silly school ' series. If you read r of the books and watched s of the movies How many more movies than books are there in the ' crazy silly school ' series?,( p - q )
898,898,898,898,898,898,898,898,898,898,"Jack received p emails in the morning, q emails in the afternoon and r emails in the evening. How many emails did Jack receive in the morning and afternoon?",( p + q )
899,899,899,899,899,899,899,899,899,899,Randy uses p blocks to build a tower. If he had q blocks How many blocks are left?,( q - p )
900,900,900,900,900,900,900,900,900,900,Marco and his dad went strawberry picking. Together their strawberries weighed p pounds. His dad's strawberries weighed q pounds. How much did marco's strawberries weigh?,( p - q )
901,901,901,901,901,901,901,901,901,901,Haley grew p trees in her backyard. After a typhoon q died. Then she grew r more trees. How many trees does she have left?,( ( p - q ) + r )
902,902,902,902,902,902,902,902,902,902,Stray cats loved eating goldfish in the pond leaving p goldfish. Paige had raised q goldfish in the pond initially. How many goldfish disappeared?,( q - p )
903,903,903,903,903,903,903,903,903,903,Danny collects bottle caps and wrappers. He found p bottle caps and q wrappers at the park. Now he has r wrappers and s bottle caps in his collection. How many more bottle caps than wrappers does danny have now?,( s - r )
904,904,904,904,904,904,904,904,904,904,Mary is baking a cake. The recipe calls for p cups of flour and q cups of sugar. She already put in r cups of sugar. How many more cups of flour than cups of sugar does she need to add now?,( p - ( q - r ) )
905,905,905,905,905,905,905,905,905,905,Jesse's room is p feet long and q feet wide. If each tile is of size r square feet How many tiles does she need to cover the whole floor?,( ( p * q ) / r )
906,906,906,906,906,906,906,906,906,906,An industrial machine can make p shirts a minute. It worked for q minutes yesterday and for r shirts today. How many shirts did machine make altogether?,( p * ( q + r ) )
907,907,907,907,907,907,907,907,907,907,Paco had p sweet cookies and q salty cookies. He ate r sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,( q - s )
908,908,908,908,908,908,908,908,908,908,Robin cut off p inches of his hair. If his hair is now q inches long How long was his hair before he cut?,( p + q )
909,909,909,909,909,909,909,909,909,909,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped p inches. The frog jumped q inches farther than the grasshopper and the mouse jumped r inches farther than the frog. How far did the frog jump?",( p + q )
910,910,910,910,910,910,910,910,910,910,Robin has p packages of gum and q packages of candy. There are r pieces in each package. How many pieces of gum does Robin have?,( p * r )
911,911,911,911,911,911,911,911,911,911,Baker made p cakes and q pastries. If he sold r cakes and s pastries How many more cakes than pastries did baker sell?,( r - s )
912,912,912,912,912,912,912,912,912,912,In a school there are p girls and the rest are boys. If there are q more girls than boys How many pupils are there in that school?,( ( p + p ) - q )
913,913,913,913,913,913,913,913,913,913,David did p push-ups in gym class today. David did q more push-ups than Zachary. How many push-ups did Zachary and David do altogether?,( ( p + p ) - q )
914,914,914,914,914,914,914,914,914,914,Winter is almost here and most animals are migrating to warmer countries. There were p bird families living near the mountain. If q bird families flew away for winter How many more bird families stayed behind than those that flew away for the winter?,( ( p - q ) - q )
915,915,915,915,915,915,915,915,915,915,A school has p pupils. There are q girls and the rest are boys. How many boys are there in that school?,( p - q )
